NT308,Spire Gatwick Park Hospital,,,,,, 	596 , 	596 , 	269 , 	327 , 	- 0, 	- 0, 	596 , 	- 0, 	- 0, 	43 , 	39 , 	3 , 	2 , 	57 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	12 , 	13 , 	32 , 	36 , 	37 , 	70 , 	50 , 	55 , 	67 , 	79 , 	60 , 	47 , 	25 , 	9 ,*, 	417 , 	477 , 	- 0, 	- 0, 	- 0
NT316,Spire Harpenden Hospital,,,,,," 	1,696 "," 	1,696 ", 	768 , 	928 , 	- 0, 	- 0," 	1,696 ", 	- 0, 	- 0, 	50 , 	48 , 	3 , 	3 , 	56 , 	- 0, 	- 0,*,*,*,*, 	- 0, 	6 , 	8 , 	39 , 	57 , 	69 , 	87 , 	125 , 	174 , 	196 , 	199 , 	185 , 	206 , 	171 , 	108 , 	43 , 	15 ,*," 	1,112 "," 	1,552 ", 	- 0, 	- 0, 	- 0
NT319,Spire Hartswood Hospital,,,,,," 	1,471 "," 	1,471 ", 	754 , 	717 , 	- 0, 	- 0," 	1,471 ", 	- 0, 	- 0, 	56 , 	58 , 	2 , 	2 , 	61 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	7 , 	47 , 	44 , 	48 , 	75 , 	74 , 	84 , 	120 , 	109 , 	149 , 	193 , 	151 , 	161 , 	124 , 	62 , 	17 ," 	1,211 ", 	622 , 	- 0, 	- 0, 	- 0
NT351,Spire Hull And East Riding Hospital,,,,,," 	8,003 "," 	8,003 "," 	3,263 "," 	4,740 ", 	- 0, 	- 0," 	8,003 ", 	- 0, 	- 0, 	44 , 	37 , 	2 , 	1 , 	57 , 	- 0,*,*, 	12 , 	9 , 	7 , 	13 , 	25 , 	20 , 	146 , 	237 , 	248 , 	297 , 	550 , 	856 ," 	1,036 ", 	870 , 	967 , 	929 , 	695 , 	537 , 	362 , 	143 , 	33 ," 	6,356 "," 	3,646 ", 	- 0, 	- 0, 	- 0
NT332,Spire Leeds Hospital,,,,,," 	3,595 "," 	3,595 "," 	1,483 "," 	2,112 ", 	- 0, 	- 0," 	3,595 ", 	- 0, 	- 0, 	55 , 	55 , 	2 , 	2 , 	50 , 	- 0, 	46 , 	75 , 	37 , 	12 ,*,*, 	10 , 	21 , 	140 , 	181 , 	185 , 	238 , 	295 , 	389 , 	402 , 	371 , 	296 , 	349 , 	234 , 	173 , 	86 , 	38 ,*," 	2,832 "," 	1,732 ", 	- 0, 	- 0, 	- 0
NT322,Spire Leicester Hospital,,,,,," 	1,338 "," 	1,338 ", 	739 , 	599 , 	- 0, 	- 0," 	1,338 ", 	- 0, 	- 0, 	59 , 	59 , 	2 , 	2 , 	55 ,*,*, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	7 , 	31 , 	57 , 	63 , 	74 , 	107 , 	132 , 	143 , 	169 , 	140 , 	157 , 	129 , 	76 , 	35 , 	11 ,*, 	785 ," 	1,309 ", 	- 0, 	- 0, 	- 0
NT321,Spire Little Aston Hospital,,,,,," 	2,482 "," 	2,482 "," 	1,050 "," 	1,432 ", 	- 0, 	- 0," 	2,482 ", 	- 0, 	- 0, 	57 , 	60 , 	2 , 	2 , 	57 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	7 , 	53 , 	69 , 	76 , 	119 , 	187 , 	248 , 	298 , 	256 , 	269 , 	305 , 	260 , 	205 , 	81 , 	37 , 	7 ," 	1,787 "," 	1,558 ", 	- 0, 	- 0, 	- 0
NT337,Spire Liverpool Hospital,,,,,," 	7,069 "," 	7,069 "," 	3,252 "," 	3,817 ", 	- 0, 	- 0," 	7,069 ", 	- 0, 	- 0, 	37 , 	29 , 	2 , 	2 , 	54 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	23 , 	35 , 	294 , 	367 , 	397 , 	391 , 	515 , 	643 , 	843 , 	731 , 	727 , 	664 , 	526 , 	481 , 	285 , 	112 , 	30 ," 	6,400 "," 	1,515 ", 	- 0, 	- 0, 	- 0
NT327,Spire Manchester Hospital,,,,,," 	1,768 "," 	1,768 ", 	917 , 	851 , 	- 0, 	- 0," 	1,768 ", 	- 0, 	- 0, 	37 , 	32 , 	2 , 	1 , 	47 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	13 , 	111 , 	161 , 	157 , 	149 , 	186 , 	224 , 	196 , 	158 , 	129 , 	116 , 	90 , 	35 , 	20 , 	10 ,*," 	1,332 ", 	792 , 	- 0, 	- 0, 	- 0
NT350,Spire Methley Park Hospital,,,,,," 	4,190 "," 	4,190 "," 	1,772 "," 	2,418 ", 	- 0, 	- 0," 	4,190 ", 	- 0, 	- 0, 	47 , 	42 , 	2 , 	2 , 	57 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	10 , 	15 , 	98 , 	107 , 	164 , 	202 , 	342 , 	473 , 	447 , 	420 , 	380 , 	455 , 	441 , 	313 , 	212 , 	78 , 	25 ," 	3,390 "," 	1,506 ", 	- 0, 	- 0, 	- 0
NT364,Spire Montefiore Hospital,,,,,, 	536 , 	536 , 	213 , 	323 , 	- 0, 	- 0, 	536 , 	- 0, 	- 0, 	35 , 	28 , 	2 , 	2 , 	54 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	15 , 	23 , 	22 , 	34 , 	63 , 	70 , 	58 , 	48 , 	32 , 	56 , 	51 , 	34 , 	17 , 	6 , 	- 0, 	422 , 	250 , 	- 0, 	- 0, 	- 0
NT325,Spire Murrayfield Hospital,,,,,," 	3,039 "," 	3,039 "," 	1,386 "," 	1,653 ", 	- 0, 	- 0," 	3,039 ", 	- 0, 	- 0, 	50 , 	48 , 	2 , 	1 , 	60 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	9 , 	75 , 	94 , 	96 , 	119 , 	202 , 	217 , 	292 , 	300 , 	275 , 	364 , 	324 , 	300 , 	228 , 	104 , 	27 ," 	2,381 "," 	1,226 ", 	- 0, 	- 0, 	- 0
NT318,Spire Norwich Hospital,,,,,," 	1,450 "," 	1,450 ", 	711 , 	739 , 	- 0, 	- 0," 	1,450 ", 	- 0, 	- 0, 	35 , 	29 , 	3 , 	3 , 	59 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	7 , 	11 , 	48 , 	39 , 	49 , 	62 , 	81 , 	90 , 	113 , 	127 , 	161 , 	232 , 	182 , 	146 , 	83 , 	18 ,*, 	599 ," 	2,497 ", 	- 0, 	- 0, 	- 0
NT320,Spire Parkway Hospital,,,,,," 	1,861 "," 	1,861 ", 	834 ," 	1,027 ", 	- 0, 	- 0," 	1,861 ", 	- 0, 	- 0, 	54 , 	53 , 	3 , 	3 , 	57 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	10 , 	37 , 	48 , 	66 , 	98 , 	150 , 	173 , 	212 , 	221 , 	205 , 	241 , 	156 , 	138 , 	69 , 	24 ,*," 	1,246 "," 	1,698 ", 	- 0, 	- 0, 	- 0
NT305,Spire Portsmouth Hospital,,,,,, 	761 , 	761 , 	353 , 	408 , 	- 0, 	- 0, 	761 , 	- 0, 	- 0, 	58 , 	59 , 	3 , 	3 , 	61 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	11 , 	13 , 	21 , 	21 , 	24 , 	48 , 	75 , 	92 , 	89 , 	120 , 	103 , 	78 , 	47 , 	15 , 	- 0, 	316 ," 	1,403 ", 	- 0, 	- 0, 	- 0
NT339,Spire Regency Hospital,,,,,," 	1,978 "," 	1,978 ", 	887 ," 	1,091 ", 	- 0, 	- 0," 	1,978 ", 	- 0, 	- 0, 	41 , 	31 , 	2 , 	1 , 	60 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	14 , 	41 , 	54 , 	69 , 	84 , 	133 , 	155 , 	176 , 	173 , 	166 , 	234 , 	248 , 	207 , 	157 , 	51 , 	14 ," 	1,551 ", 	852 , 	- 0, 	- 0, 	- 0
NT314,Spire Roding Hospital,,,,,," 	3,413 "," 	3,413 "," 	1,437 "," 	1,976 ", 	- 0, 	- 0," 	3,413 ", 	- 0, 	- 0, 	53 , 	49 , 	2 , 	1 , 	50 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	13 , 	6 , 	134 , 	169 , 	261 , 	300 , 	387 , 	414 , 	402 , 	327 , 	298 , 	245 , 	195 , 	145 , 	60 , 	35 , 	8 ," 	2,890 ", 	978 , 	- 0, 	- 0, 	- 0
NT301,Spire South Bank Hospital,,,,,," 	1,804 "," 	1,804 ", 	844 , 	960 , 	- 0, 	- 0," 	1,804 ", 	- 0, 	- 0, 	47 , 	39 , 	2 , 	2 , 	55 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	62 , 	83 , 	79 , 	89 , 	117 , 	208 , 	189 , 	183 , 	178 , 	239 , 	168 , 	115 , 	56 , 	28 ,*," 	1,462 ", 	743 , 	- 0, 	- 0, 	- 0
NT304,Spire Southampton Hospital,,,,,," 	1,866 "," 	1,866 ", 	796 ," 	1,070 ", 	- 0, 	- 0," 	1,861 ",*,*, 	36 , 	29 , 	2 , 	2 , 	60 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*, 	- 0,*, 	31 , 	35 , 	64 , 	85 , 	114 , 	139 , 	188 , 	189 , 	173 , 	250 , 	212 , 	172 , 	126 , 	69 , 	14 ," 	1,118 "," 	1,832 ", 	- 0, 	- 0, 	- 0
NT346,Spire St Saviours Hospital,,,,,, 	614 , 	614 , 	256 , 	358 , 	- 0, 	- 0, 	614 , 	- 0, 	- 0, 	52 , 	49 , 	2 , 	2 , 	57 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	14 , 	21 , 	25 , 	30 , 	55 , 	60 , 	42 , 	58 , 	66 , 	74 , 	84 , 	48 , 	22 , 	7 ,*, 	426 , 	417 , 	- 0, 	- 0, 	- 0
NT309,Spire Sussex Hospital,,,,,, 	746 , 	746 , 	294 , 	452 , 	- 0, 	- 0, 	746 , 	- 0, 	- 0, 	53 , 	51 , 	2 , 	2 , 	60 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	9 , 	18 , 	29 , 	28 , 	45 , 	57 , 	79 , 	76 , 	68 , 	116 , 	72 , 	75 , 	45 , 	27 ,*, 	442 , 	662 , 	- 0, 	- 0, 	- 0
NT343,Spire Thames Valley Hospital,,,,,, 	402 , 	402 , 	149 , 	253 , 	- 0, 	- 0, 	402 , 	- 0, 	- 0, 	46 , 	42 , 	2 , 	1 , 	51 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	17 , 	21 , 	24 , 	35 , 	27 , 	57 , 	48 , 	38 , 	30 , 	41 , 	30 , 	13 ,*,*,*, 	275 , 	238 , 	- 0, 	- 0, 	- 0
NT310,Spire Tunbridge Wells Hospital,,,,,, 	647 , 	647 , 	283 , 	364 , 	- 0, 	- 0, 	647 , 	- 0, 	- 0, 	43 , 	39 , 	2 , 	1 , 	53 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	15 , 	27 , 	28 , 	46 , 	61 , 	67 , 	103 , 	79 , 	47 , 	54 , 	37 , 	37 , 	17 , 	13 ,*, 	525 , 	212 , 	- 0, 	- 0, 	- 0
NT333,Spire Washington Hospital,,,,,," 	4,608 "," 	4,608 "," 	2,107 "," 	2,501 ", 	- 0, 	- 0," 	4,608 ", 	- 0, 	- 0, 	48 , 	43 , 	2 , 	2 , 	54 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	10 , 	11 , 	94 , 	154 , 	241 , 	283 , 	410 , 	511 , 	601 , 	544 , 	489 , 	537 , 	338 , 	253 , 	103 , 	26 ,*," 	3,393 "," 	2,256 ", 	- 0, 	- 0, 	- 0
NT313,Spire Wellesley Hospital,,,,,," 	3,831 "," 	3,831 "," 	1,593 "," 	2,238 ", 	- 0, 	- 0," 	3,830 ",*,*, 	50 , 	44 , 	2 , 	2 , 	59 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	53 , 	85 , 	95 , 	149 , 	250 , 	377 , 	412 , 	430 , 	413 , 	529 , 	379 , 	362 , 	170 , 	104 , 	17 ," 	3,196 "," 	1,468 ", 	- 0, 	- 0, 	- 0
NT338,Spire Yale Hospital,,,,,,*,*,*,*, 	- 0, 	- 0,*, 	- 0,*,*,*,*,*,*, 	- 0,*, 	- 0,*, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	- 0,*,*, 	- 0,*,*, 	- 0,*,*, 	- 0,*,*,*,*,*, 	- 0, 	- 0, 	- 0
NVC18,Springfield Hospital,,,,,," 	6,447 "," 	6,447 "," 	3,068 "," 	3,375 ",*, 	- 0," 	6,447 ", 	- 0, 	- 0, 	71 , 	16 , 	2 , 	2 , 	58 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	15 , 	32 , 	204 , 	223 , 	247 , 	325 , 	428 , 	516 , 	612 , 	535 , 	594 , 	835 , 	696 , 	559 , 	358 , 	194 , 	66 ," 	5,201 "," 	2,908 ", 	- 0, 	- 0, 	- 0
NLL13,St Austell Community Hospital,,,,,, 	772 , 	722 , 	262 , 	510 , 	- 0, 	93 ,*,*, 	625 ,,, 	22 , 	17 , 	81 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	- 0, 	- 0,*,*,*,*, 	12 , 	26 , 	50 , 	75 , 	109 , 	148 , 	189 , 	150 , 	- 0," 	15,827 ",*, 	- 0, 	6 
NLL08,St Barnabas Hospital,,,,,, 	168 , 	168 , 	60 , 	108 , 	- 0, 	10 , 	- 0, 	- 0, 	158 ,,, 	16 , 	14 , 	83 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*,*,*, 	18 , 	15 , 	38 , 	38 , 	43 , 	- 0," 	2,639 ", 	- 0, 	- 0, 	- 0
NQ713,St Bartholomew's Hospital (Rochester),,,,,, 	512 , 	512 , 	207 , 	305 , 	- 0, 	14 , 	23 , 	- 0, 	475 ,,,,, 	79 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*,*, 	6 ,*,*,*, 	13 , 	16 , 	48 , 	46 , 	72 , 	115 , 	110 , 	70 , 	- 0," 	15,209 ", 	- 0, 	- 0, 	- 0
RJ7,St George's University Hospitals NHS Foundation Trust,,,,,," 	150,683 "," 	119,102 "," 	72,402 "," 	78,268 ", 	13 ," 	47,178 "," 	43,918 "," 	11,458 "," 	16,548 ", 	106 , 	28 , 	5 , 	1 , 	50 ," 	8,176 "," 	5,775 "," 	3,642 "," 	2,656 ", 	647 , 	619 , 	642 , 	658 , 	829 ," 	5,373 "," 	8,038 "," 	9,423 "," 	8,274 "," 	6,428 "," 	7,129 "," 	8,350 "," 	10,063 "," 	8,856 "," 	10,472 "," 	10,533 "," 	10,612 "," 	9,809 "," 	7,626 "," 	5,042 "," 	36,141 "," 	384,058 "," 	11,749 "," 	3,786 "," 	4,883 "
RBN,St Helens And Knowsley Hospital Services NHS Trust,,,,,," 	142,615 "," 	107,849 "," 	62,203 "," 	80,412 ", 	- 0," 	47,672 "," 	41,124 "," 	5,126 "," 	13,927 ", 	50 , 	34 , 	4 , 	1 , 	55 ," 	5,834 "," 	2,094 "," 	1,049 ", 	959 , 	335 , 	536 , 	678 , 	791 ," 	1,050 "," 	6,218 "," 	8,010 "," 	7,471 "," 	5,765 "," 	6,130 "," 	7,105 "," 	8,403 "," 	8,947 "," 	8,613 "," 	11,187 "," 	11,316 "," 	13,133 "," 	12,081 "," 	8,911 "," 	5,048 "," 	39,204 "," 	257,130 "," 	17,710 "," 	1,474 "," 	6,144 "
NTE02,St Hugh's Hospital,,,,,," 	4,620 "," 	4,620 "," 	1,993 "," 	2,622 ",*, 	- 0," 	4,601 ", 	- 0, 	19 , 	68 , 	55 , 	2 , 	2 , 	61 ,*, 	- 0, 	- 0,*, 	- 0,*,*, 	12 , 	18 , 	72 , 	104 , 	119 , 	142 , 	242 , 	344 , 	392 , 	449 , 	521 , 	638 , 	570 , 	548 , 	299 , 	120 ,*," 	3,655 "," 	2,299 ", 	- 0, 	- 0, 	11 
8A101,St Luke's Hospice (Sheffield),,,,,, 	171 , 	171 , 	75 , 	96 , 	- 0, 	34 , 	125 ,*,*,,, 	17 , 	12 , 	68 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	7 , 	16 ,*,*, 	13 , 	24 , 	21 , 	26 , 	21 , 	13 , 	9 , 	- 0," 	2,854 ", 	- 0, 	- 0,*
NLX01,St Martins Hospital,,,,,, 	442 , 	442 , 	176 , 	266 , 	- 0, 	18 , 	- 0, 	- 0, 	424 ,,, 	24 , 	20 , 	83 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*,*,*, 	6 , 	10 , 	15 , 	27 , 	61 , 	98 , 	122 , 	97 , 	- 0," 	10,797 ", 	- 0, 	- 0,*
NLL21,St Mary's Hospital,,,,,, 	170 , 	170 , 	70 , 	100 , 	- 0, 	118 , 	6 , 	21 , 	25 , 	12 , 	6 , 	5 , 	2 , 	72 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*, 	- 0, 	- 0,*,*,*,*, 	11 ,*,*,*, 	13 , 	12 , 	11 , 	11 , 	17 , 	26 , 	35 , 	19 ,*, 	914 , 	23 , 	- 0,*
NTPAD,St Mary's NHS Treatment Centre,,,,,," 	8,248 "," 	7,196 "," 	3,796 "," 	4,452 ", 	- 0, 	- 0," 	7,196 ", 	- 0, 	- 0, 	31 , 	28 ,,, 	60 , 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	8 , 	15 , 	27 , 	184 , 	229 , 	325 , 	374 , 	461 , 	608 , 	772 , 	736 , 	676 , 	896 , 	917 , 	889 , 	692 , 	331 , 	97 ,*, 	9 , 	- 0, 	- 0, 	- 0
R1E,Staffordshire And Stoke On Trent Partnership NHS Trust,,,,,," 	9,046 "," 	8,932 "," 	3,322 "," 	5,722 ",*, 	811 ," 	2,438 "," 	5,155 ", 	528 , 	43 , 	33 , 	25 , 	17 , 	70 , 	- 0, 	- 0,*,*, 	- 0,*,*, 	18 , 	11 , 	65 , 	115 , 	111 , 	166 , 	252 , 	345 , 	530 , 	503 , 	695 , 	902 , 	926 ," 	1,236 "," 	1,239 "," 	1,119 ", 	805 ," 	5,087 "," 	94,834 ", 	15 , 	40 ,*
NHW01,Standard Health LDT HQ,,,,,, 	41 , 	41 , 	22 , 	19 , 	- 0, 	- 0, 	41 , 	- 0, 	- 0, 	97 , 	52 ,,, 	59 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*,*,*,*,*,*, 	7 ,*, 	8 ,*,*,*,*,*, 	41 , 	- 0, 	- 0, 	- 0, 	- 0
RWJ,Stockport NHS Foundation Trust,,,,,," 	104,366 "," 	89,941 "," 	45,761 "," 	58,604 ",*," 	41,237 "," 	29,559 "," 	8,865 "," 	10,280 ", 	44 , 	33 , 	4 , 	1 , 	54 ," 	5,144 "," 	2,342 "," 	1,548 "," 	1,337 ", 	411 , 	350 , 	471 , 	554 , 	547 ," 	3,983 "," 	5,139 "," 	5,179 "," 	4,408 "," 	3,974 "," 	4,803 "," 	5,529 "," 	5,597 "," 	6,164 "," 	8,063 "," 	8,309 "," 	9,372 "," 	9,267 "," 	6,714 "," 	4,830 "," 	31,031 "," 	241,755 "," 	14,197 "," 	1,343 "," 	3,048 "
NLL09,Stratton Hospital,,,,,, 	182 , 	173 , 	80 , 	102 , 	- 0, 	27 , 	- 0, 	42 , 	104 ,,, 	24 , 	19 , 	80 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*,*,*, 	- 0,*,*,*,*,*, 	14 , 	31 , 	51 , 	37 , 	25 , 	- 0," 	4,144 ",*,*, 	- 0
NHM01,Suffolk Community Healthcare - Ipswich,,,,,," 	1,262 "," 	1,262 ", 	459 , 	803 , 	- 0, 	45 , 	180 , 	- 0," 	1,037 ",,, 	24 , 	19 , 	82 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*, 	- 0,*,*, 	- 0,*,*,*, 	18 , 	31 , 	48 , 	95 , 	155 , 	276 , 	353 , 	269 , 	- 0," 	30,103 ", 	- 0, 	30 ,*
RXX,Surrey And Borders Partnership NHS Foundation Trust,,,,,," 	3,028 "," 	2,630 "," 	1,555 "," 	1,473 ", 	- 0," 	1,226 ", 	960 , 	352 , 	92 , 	14 , 	4 , 	42 , 	8 , 	38 , 	- 0,*,*, 	89 , 	130 , 	118 , 	57 , 	65 , 	70 , 	371 , 	226 , 	355 , 	271 , 	263 , 	241 , 	201 , 	130 , 	90 , 	105 , 	74 , 	63 , 	60 , 	33 , 	9 , 	69 ," 	92,933 ", 	31 , 	28 ,*
RTP,Surrey And Sussex Healthcare NHS Trust,,,,,," 	111,029 "," 	81,411 "," 	49,910 "," 	61,119 ", 	- 0," 	34,323 "," 	32,235 "," 	4,803 "," 	10,050 ", 	47 , 	35 , 	5 , 	2 , 	56 ," 	6,628 "," 	1,626 "," 	1,275 "," 	1,075 ", 	292 , 	457 , 	463 , 	496 , 	495 ," 	3,337 "," 	4,276 "," 	5,328 "," 	4,682 "," 	4,320 "," 	5,003 "," 	5,999 "," 	6,529 "," 	6,488 "," 	8,312 "," 	8,236 "," 	9,261 "," 	10,150 "," 	9,234 "," 	6,567 "," 	32,041 "," 	251,167 "," 	5,560 ", 	588 ," 	1,502 "
RDR,Sussex Community NHS Foundation Trust,,,,,," 	3,653 "," 	3,557 "," 	1,351 "," 	2,302 ", 	- 0," 	2,113 ", 	264 , 	- 0," 	1,180 ", 	33 , 	29 , 	26 , 	20 , 	82 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	6 , 	15 , 	8 ,*,*, 	27 , 	41 , 	53 , 	56 , 	76 , 	154 , 	233 , 	427 , 	702 , 	910 , 	929 , 	- 0," 	83,872 ", 	15 , 	- 0,*
AJX01,Sussex Msk Partnership 2 Ltd,,,,,," 	3,487 "," 	3,478 "," 	1,352 "," 	2,135 ", 	- 0, 	- 0," 	2,258 "," 	1,220 ", 	- 0, 	75 , 	67 , 	3 , 	2 , 	60 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	14 , 	12 , 	85 , 	84 , 	80 , 	136 , 	191 , 	261 , 	316 , 	357 , 	365 , 	451 , 	427 , 	326 , 	241 , 	102 , 	26 ," 	2,697 "," 	2,378 ", 	- 0, 	76 , 	- 0
RX2,Sussex Partnership NHS Foundation Trust,,,,,," 	5,690 "," 	4,411 "," 	2,903 "," 	2,786 ",*," 	1,407 ", 	648 , 	271 ," 	2,085 ",,, 	44 , 	14 , 	45 , 	- 0, 	- 0, 	- 0, 	26 , 	40 , 	40 , 	40 , 	82 , 	103 , 	515 , 	582 , 	567 , 	531 , 	537 , 	567 , 	507 , 	343 , 	206 , 	292 , 	193 , 	184 , 	151 , 	115 , 	53 , 	- 0," 	206,387 ", 	176 , 	125 , 	144 
RMP,Tameside Hospital NHS Foundation Trust,,,,,," 	67,724 "," 	54,615 "," 	29,669 "," 	38,054 ",*," 	25,629 "," 	19,334 "," 	3,914 "," 	5,738 ", 	49 , 	33 , 	4 , 	1 , 	52 ," 	4,077 "," 	2,124 "," 	1,015 ", 	867 , 	290 , 	294 , 	287 , 	347 , 	382 ," 	2,473 "," 	3,220 "," 	3,117 "," 	2,827 "," 	2,999 "," 	3,671 "," 	4,184 "," 	3,871 "," 	4,246 "," 	5,194 "," 	5,286 "," 	5,896 "," 	4,798 "," 	3,534 "," 	2,520 "," 	19,929 "," 	164,225 "," 	8,101 ", 	352 , 	736 
RBA,Taunton And Somerset NHS Foundation Trust,,,,,," 	111,305 "," 	94,821 "," 	49,551 "," 	61,750 ",*," 	35,502 "," 	32,840 "," 	16,250 "," 	10,229 ", 	51 , 	34 , 	3 , 	1 , 	55 ," 	4,798 "," 	2,096 "," 	1,640 "," 	1,277 ", 	406 , 	377 , 	513 , 	513 , 	622 ," 	4,400 "," 	5,231 "," 	4,524 "," 	3,427 "," 	3,509 "," 	4,640 "," 	6,122 "," 	8,185 "," 	7,616 "," 	10,230 "," 	10,237 "," 	9,838 "," 	8,947 "," 	6,971 "," 	4,433 "," 	40,645 "," 	189,480 "," 	11,866 "," 	2,562 "," 	4,845 "
NR525,Tavistock Hospital,,,,,, 	190 , 	190 , 	80 , 	110 , 	- 0, 	39 ,*,*, 	120 ,*,*, 	26 , 	19 , 	82 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*,*,*,*,*,*, 	25 , 	22 , 	23 , 	41 , 	57 , 	22 ," 	4,231 ",*,*,*
NVC35,Tees Valley Treatment Centre,,,,,," 	6,799 "," 	6,799 "," 	3,339 "," 	3,460 ", 	- 0, 	- 0," 	6,799 ", 	- 0, 	- 0, 	43 , 	22 ,,, 	52 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	32 , 	38 , 	292 , 	363 , 	452 , 	476 , 	575 , 	738 , 	770 , 	664 , 	607 , 	650 , 	447 , 	389 , 	202 , 	78 , 	21 ," 	6,799 ", 	- 0, 	- 0, 	- 0, 	- 0
RX3,"Tees, Esk And Wear Valleys NHS Foundation Trust",,,,,," 	8,335 "," 	6,469 "," 	4,710 "," 	3,610 ", 	15 ," 	3,258 "," 	1,003 "," 	1,920 ", 	288 ,,, 	51 , 	8 , 	39 , 	- 0, 	41 , 	417 , 	709 , 	139 , 	62 , 	113 , 	123 , 	169 , 	807 , 	747 , 	706 , 	706 , 	584 , 	562 , 	543 , 	376 , 	279 , 	289 , 	289 , 	256 , 	221 , 	133 , 	61 , 	- 0," 	298,261 ", 	49 , 	76 ,*
AAH01,Tetbury Hospital Trust,,,,,, 	974 , 	974 , 	438 , 	536 , 	- 0, 	- 0, 	974 , 	- 0, 	- 0, 	48 , 	39 , 	7 , 	2 , 	66 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	19 , 	23 , 	31 , 	25 , 	46 , 	53 , 	56 , 	53 , 	53 , 	99 , 	134 , 	150 , 	122 , 	68 , 	37 ,*, 	27 , 	- 0,*, 	- 0
NVC02,The Berkshire Independent Hospital,,,,,," 	2,412 "," 	2,412 "," 	1,056 "," 	1,356 ", 	- 0, 	- 0," 	2,412 ", 	- 0, 	- 0, 	49 , 	16 , 	2 , 	2 , 	56 , 	- 0, 	- 0, 	- 0, 	- 0, 	- 0, 	- 0,*,*, 	6 , 	70 , 	87 , 	117 , 	148 , 	174 , 	230 , 	249 , 	245 , 	225 , 	266 , 	218 , 	180 , 	126 , 	50 , 	15 ," 	2,019 ", 	974 , 	- 0, 	- 0, 	- 0
